ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-24316,2,2016-10-20 14:43:45,2016-10-20 20:43:45,38.997534,-94.554879,38.99799,-94.55486,0.032,At Gregory Blvd - Accident.,,US-71 N,R,Kansas City,Jackson,MO,64132,US,US/Central,KMKC,2016-10-20 14:54:00,60.1,,44.0,30.27,10.0,NNW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24317,3,2016-10-20 14:52:24,2016-10-20 20:52:24,29.51311,-95.11996,29.5334,-95.13508,1.671,At Nasa Byp/Exit 25 - Accident.,,I-45 N,R,Webster,Harris,TX,77598,US,US/Central,KEFD,2016-10-20 14:50:00,78.8,,83.0,30.02,10.0,NNW,11.5,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24318,2,2016-10-20 14:50:05,2016-10-20 20:50:05,29.81036,-95.37394,29.81786,-95.37702,0.55,At I-610/Exit 51 - Accident.,,I-45 N,R,Houston,Harris,TX,77009,US,US/Central,KMCJ,2016-10-20 14:35:00,82.4,,62.0,29.98,10.0,NNE,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24319,3,2016-10-20 13:50:04,2016-10-20 19:50:04,39.56418,-104.89841,39.56413,-104.9091,0.569,At Quebec St - Accident.,,CO-470 W,R,Lone Tree,Douglas,CO,80124,US,US/Mountain,KAPA,2016-10-20 13:53:00,57.9,,20.0,30.3,10.0,ESE,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24320,2,2016-10-20 14:56:23,2016-10-20 20:56:23,29.785090000000004,-95.544087,29.785083,-95.544478,0.023,At Exit 756 - Accident.,1001.0, Gessner Dr,L,Houston,Harris,TX,77043,US,US/Central,KMCJ,2016-10-20 15:15:00,82.4,,66.0,29.96,10.0,North,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-24321,2,2016-10-20 15:11:57,2016-10-20 21:11:57,45.06812,-93.25382,45.06446,-93.21412,1.954,Between MN-65/Central Ave/Exit 38 and CR-44/Silver Lake Rd/Exit 39 - Accident.,,I-694 E,R,Minneapolis,Anoka,MN,55421,US,US/Central,KMIC,2016-10-20 14:53:00,51.1,,39.0,30.31,10.0,NW,16.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24322,2,2016-10-20 15:16:57,2016-10-20 21:16:57,29.77754,-95.37185,29.76741,-95.3616,0.932,At I-45/Smith St - Accident.,,US-90 E,R,Houston,Harris,TX,77007,US,US/Central,KMCJ,2016-10-20 15:15:00,82.4,,66.0,29.96,10.0,North,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24323,2,2016-10-20 15:19:46,2016-10-20 21:19:46,39.03574,-94.36189,39.03123,-94.36129,0.313,At US-40/Exit 16 - Accident.,,MO-291 S,R,Independence,Jackson,MO,64055,US,US/Central,KLXT,2016-10-20 14:53:00,57.0,,53.0,30.28,10.0,NNW,10.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24324,2,2016-10-20 15:22:04,2016-10-20 21:22:04,38.93572,-94.74033,38.93902,-94.74694,0.422,At I-35/US-56/Exit 83 - Accident.,,US-56 W,R,Lenexa,Johnson,KS,66215,US,US/Central,KOJC,2016-10-20 14:53:00,55.9,,57.0,30.28,10.0,NW,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24325,2,2016-10-20 15:30:47,2016-10-20 21:30:47,44.86223,-93.2298,44.86228,-93.25253,1.113,Between 24th Ave/Exit 2 and MN-77/Exit 2 - Accident.,,I-494 W,R,Minneapolis,Hennepin,MN,55425,US,US/Central,KMSP,2016-10-20 15:53:00,50.0,,44.0,30.31,10.0,North,15.0,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24326,2,2016-10-20 15:35:48,2016-10-20 21:35:48,44.92512,-93.27489,44.91449,-93.27503,0.7340000000000001,At 46th St/Exit 13 - Accident.,,I-35W S,R,Minneapolis,Hennepin,MN,55409,US,US/Central,KMSP,2016-10-20 15:53:00,50.0,,44.0,30.31,10.0,North,15.0,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24327,3,2016-10-20 15:38:31,2016-10-20 21:38:31,32.69606,-96.84254,32.6999,-96.83729,0.404,At Polk St - Accident.,,Marvin D Love Fwy N,R,Dallas,Dallas,TX,75224,US,US/Central,KRBD,2016-10-20 15:53:00,75.9,,37.0,30.16,10.0,NNE,17.3,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24328,2,2016-10-20 15:40:52,2016-10-20 21:40:52,45.0785,-93.40183,45.09853,-93.40215,1.384,Between I-94/I-694 and CR-130/77th Ave/Brooklyn Blvd - Accident.,,US-169 N,R,Minneapolis,Hennepin,MN,55428,US,US/Central,KMIC,2016-10-20 15:53:00,51.1,,39.0,30.31,10.0,WNW,12.7,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24329,2,2016-10-20 15:51:17,2016-10-20 21:51:17,38.93514,-94.40654,38.93784,-94.40724,0.19,At I-470 - Accident.,,US-50 W,R,Lees Summit,Jackson,MO,64086,US,US/Central,KLXT,2016-10-20 15:53:00,59.0,,48.0,30.27,10.0,NNW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24330,2,2016-10-20 15:49:56,2016-10-20 21:49:56,39.18534,-94.5186,39.19099,-94.51446,0.449,At US-69/Exit 11 - Accident.,,I-35 N,R,Kansas City,Clay,MO,64119,US,US/Central,KMKC,2016-10-20 15:54:00,61.0,,38.0,30.26,10.0,North,11.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24331,2,2016-10-20 15:02:04,2016-10-20 21:02:04,38.85075,-104.832774,38.85075,-104.83277,0.0,At Walnut St - Accident.,,W Uintah St,R,Colorado Springs,El Paso,CO,80905,US,US/Mountain,KCOS,2016-10-20 14:54:00,57.0,,25.0,30.31,10.0,South,15.0,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-24332,3,2016-10-20 16:02:04,2016-10-20 22:02:04,32.909240000000004,-96.93015,32.91165,-96.94095,0.648,At Valley View Ln/Exit 29/Exit 30 - Accident.,,I-635 W,R,Dallas,Dallas,TX,75234,US,US/Central,KADS,2016-10-20 15:47:00,73.4,,41.0,30.2,13.0,North,23.0,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24333,3,2016-10-20 16:20:22,2016-10-20 22:20:22,32.83317,-96.61265,32.8285,-96.62081,0.573,At Galloway Ave/Exit 59 - Accident.,,US-67 S,R,Mesquite,Dallas,TX,75150,US,US/Central,KHQZ,2016-10-20 15:50:00,75.2,,34.0,30.18,10.0,North,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24334,2,2016-10-20 16:22:47,2016-10-20 22:22:47,29.7844,-95.57326,29.7843,-95.56055,0.762,At Sam Houston Tollway - Accident.,,US-90 E,R,Houston,Harris,TX,77079,US,US/Central,KSGR,2016-10-20 16:05:00,82.0,,60.0,30.0,10.0,NNE,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24335,2,2016-10-20 16:25:29,2016-10-20 22:25:29,29.77193,-95.264169,29.77343,-95.26256,0.142,Ramp to I-10/East Fwy Eastbound - Accident.,,E Loop Fwy N,R,Houston,Harris,TX,77029,US,US/Central,KHOU,2016-10-20 16:33:00,75.0,,82.0,30.0,7.0,NE,11.5,0.02,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24336,2,2016-10-20 16:25:29,2016-10-20 22:25:29,29.76957,-95.26513,29.77193,-95.264169,0.173,Ramp to I-10/East Fwy - Accident.,,Market Street Rd,R,Houston,Harris,TX,77029,US,US/Central,KHOU,2016-10-20 16:33:00,75.0,,82.0,30.0,7.0,NE,11.5,0.02,Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24337,2,2016-10-20 16:30:50,2016-10-20 22:30:50,35.46003,-97.60482,35.46002,-97.59422,0.597,At Meridian Ave/Exit 145 - Accident.,,US-270 E,R,Oklahoma City,Oklahoma,OK,73128,US,US/Central,KOKC,2016-10-20 16:52:00,69.1,,36.0,30.25,10.0,North,17.3,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24338,2,2016-08-01 17:16:06,2016-08-01 23:16:06,35.37726,-97.50343,35.37726,-97.50362,0.011,At S Shields Blvd - Accident.,9114.0, S Shields Blvd,R,Oklahoma City,Cleveland,OK,73160,US,US/Central,KOUN,2016-08-01 17:15:00,96.8,,41.0,29.94,,SSE,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-24339,2,2016-08-01 17:01:47,2016-08-01 23:01:47,30.17252,-97.79946,30.17241,-97.79958,0.01,At Slaughter Ln - Accident.,8998.0, S 1st St,L,Austin,Travis,TX,78748,US,US/Central,KAUS,2016-08-01 16:53:00,97.0,,32.0,29.94,10.0,South,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-24340,2,2016-08-01 16:53:47,2016-08-01 22:53:47,39.20509000000001,-94.49691,39.2077,-94.48767,0.527,At I-435/US-69/Exit 12 - Accident.,,I-35 S,R,Kansas City,Clay,MO,64119,US,US/Central,KMKC,2016-08-01 16:54:00,87.1,,57.0,29.91,10.0,SSE,10.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24341,2,2016-08-01 17:13:23,2016-08-01 23:13:23,39.07892,-94.53871,39.07771,-94.5378,0.097,At 27th St/Exit 5 - Accident.,,Cleveland Ave,R,Kansas City,Jackson,MO,64127,US,US/Central,KMKC,2016-08-01 16:54:00,87.1,,57.0,29.91,10.0,SSE,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24342,2,2016-08-01 15:57:31,2016-08-01 21:57:31,29.728140000000003,-95.61956,29.72799,-95.61956,0.01,At Richmond Ave - Accident.,,Synott Rd,R,Houston,Harris,TX,77082,US,US/Central,KSGR,2016-08-01 15:53:00,93.0,,47.0,30.01,10.0,SE,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-24343,2,2016-08-01 16:31:01,2016-08-01 22:31:01,35.527435,-97.503373,35.52759000000001,-97.5034,0.011,At I-44/Dr WK Jackson Pky - Accident.,5698.0, N Lincoln Blvd,R,Oklahoma City,Oklahoma,OK,73105,US,US/Central,KPWA,2016-08-01 16:53:00,96.1,,40.0,29.88,10.0,South,17.3,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24344,3,2016-08-01 17:08:02,2016-08-01 23:08:02,32.836,-96.606,32.83408,-96.61075,0.306,At Northwest Dr/Exit 58 - Accident.,,US-67 S,R,Mesquite,Dallas,TX,75150,US,US/Central,KHQZ,2016-08-01 16:50:00,98.6,,29.0,29.96,10.0,SSE,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24345,2,2016-08-01 16:46:11,2016-08-01 22:46:11,44.97062,-93.29813,44.9726,-93.29442,0.227,At Dunwoody Blvd/Exit 8A - Accident.,,I-394 E,R,Minneapolis,Hennepin,MN,55403,US,US/Central,KMSP,2016-08-01 16:53:00,84.0,,58.0,29.97,10.0,SE,13.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24346,2,2016-08-01 17:03:04,2016-08-01 23:03:04,29.72175,-95.46038,29.71371,-95.46028,0.556,At Fournace Pl/Exit 7/Exit 6 - Accident.,,I-610 S,R,Bellaire,Harris,TX,77401,US,US/Central,KMCJ,2016-08-01 16:55:00,98.6,,37.0,29.96,10.0,Calm,,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24347,2,2016-08-01 15:19:53,2016-08-01 21:19:53,35.566298,-97.567189,35.56568,-97.56717,0.043,At Britton Rd - Accident.,9423.0, N May Ave,L,Oklahoma City,Oklahoma,OK,73120-2708,US,US/Central,KPWA,2016-08-01 14:53:00,96.1,,44.0,29.91,10.0,South,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24348,2,2016-08-01 17:08:01,2016-08-01 23:08:01,45.14192,-93.18589,45.14524,-93.18254,0.282,At 95th Ave/CR-52/Exit 32 - Accident.,,I-35W N,R,Minneapolis,Anoka,MN,55449,US,US/Central,KANE,2016-08-01 16:50:00,86.0,,58.0,29.98,10.0,SE,12.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24349,2,2016-08-01 16:47:29,2016-08-01 22:47:29,44.86177,-93.3138,44.86177,-93.30446,0.457,At CR-32/Penn Ave/Exit 6 - Accident.,,MN-5 E,R,Minneapolis,Hennepin,MN,55431,US,US/Central,KMSP,2016-08-01 16:53:00,84.0,,58.0,29.97,10.0,SE,13.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24350,2,2016-08-01 17:24:06,2016-08-01 23:24:06,36.118269,-95.90454,36.11889,-95.90454,0.043,At 31st St S - Accident.,3101.0, S Sheridan Rd,L,Tulsa,Tulsa,OK,74145-1102,US,US/Central,KRVS,2016-08-01 17:53:00,98.1,,43.0,29.92,10.0,SSW,10.4,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24351,2,2016-08-01 17:22:47,2016-08-01 23:22:47,36.0898,-95.98476,36.08951,-95.97218,0.703,Between Riverside Dr/Exit 226 and Peoria Ave/Exit 226 - Accident.,5050.0, Riverside Dr,L,Tulsa,Tulsa,OK,74105,US,US/Central,KRVS,2016-08-01 16:53:00,98.1,,43.0,29.93,10.0,South,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24352,2,2016-08-01 17:24:06,2016-08-01 23:24:06,32.82633,-96.78401,32.81833,-96.78806,0.601,At Knox St/Henderson Ave/Exit 2 - Accident.,,US-75 S,R,Dallas,Dallas,TX,75205,US,US/Central,KDAL,2016-08-01 17:53:00,100.0,,26.0,29.91,10.0,SSE,15.0,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-24353,2,2016-08-01 17:27:48,2016-08-01 23:27:48,36.149201,-95.886624,36.149151,-95.886623,0.003,At 9th St S - Accident.,865.0, S Memorial Dr,L,Tulsa,Tulsa,OK,74112-2211,US,US/Central,KTUL,2016-08-01 17:53:00,97.0,,41.0,29.88,10.0,SSW,10.4,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24354,2,2016-08-01 17:27:48,2016-08-01 23:27:48,36.149315,-95.88675,36.149361,-95.886749,0.003,At 11th St - Accident.,958.0, S Memorial Dr,R,Tulsa,Tulsa,OK,74112-2230,US,US/Central,KTUL,2016-08-01 17:53:00,97.0,,41.0,29.88,10.0,SSW,10.4,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24355,2,2016-08-01 17:26:27,2016-08-01 23:26:27,41.59323,-93.70949,41.592511,-93.693744,0.815,Between IA-28/1st St/63rd St/Exit 4 and 56th St - Accident.,,I-235 E,R,Windsor Heights,Polk,IA,50324,US,US/Central,KDSM,2016-08-01 17:54:00,78.1,,71.0,29.95,10.0,East,11.5,0.0,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24356,2,2016-08-01 17:34:23,2016-08-01 23:34:23,29.72737,-95.5576,29.71477,-95.55747,0.871,At Westpark Tollway - Accident.,,W Sam Houston Tollway S,R,Houston,Harris,TX,77042,US,US/Central,KMCJ,2016-08-01 17:35:00,91.4,,59.0,29.96,9.0,Calm,,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24357,2,2016-08-01 17:35:48,2016-08-01 23:35:48,29.717808,-95.563851,29.71717,-95.57073,0.415,At Wilcrest Dr - Accident.,,Westpark Tollway E,R,Houston,Harris,TX,77042,US,US/Central,KMCJ,2016-08-01 17:35:00,91.4,,59.0,29.96,9.0,Calm,,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24358,3,2016-08-01 17:39:48,2016-08-01 23:39:48,32.86348,-96.54604,32.86199000000001,-96.54801,0.154,Ramp to Chaha Rd/Exit 62 - Accident.,,US-67 S,R,Garland,Dallas,TX,75043,US,US/Central,KHQZ,2016-08-01 17:50:00,96.8,,27.0,29.96,10.0,SE,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24359,3,2016-08-01 17:39:48,2016-08-01 23:39:48,32.865759999999995,-96.54214,32.861991,-96.547784,0.418,At Chaha Rd/Exit 62 - Accident.,,US-67 S,R,Garland,Dallas,TX,75043,US,US/Central,KHQZ,2016-08-01 17:50:00,96.8,,27.0,29.96,10.0,SE,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24360,2,2016-08-01 17:39:48,2016-08-01 23:39:48,32.89484,-97.08588,32.89127,-97.08185,0.34,At Euless Grapevine Rd - Accident.,,TX-360 S,R,Grapevine,Tarrant,TX,76051,US,US/Central,KDFW,2016-08-01 17:53:00,100.0,,22.0,29.9,10.0,South,15.0,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24361,2,2016-08-01 17:46:30,2016-08-01 23:46:30,36.23494,-95.99352,36.234451,-95.99352,0.034,At 56th St N - Accident.,5599.0, N Martin Luther King Jr Blvd,R,Tulsa,Tulsa,OK,74126-6409,US,US/Central,KTUL,2016-08-01 17:53:00,97.0,,41.0,29.88,10.0,SSW,10.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-24362,2,2016-08-01 17:49:10,2016-08-01 23:49:10,35.46364000000001,-97.57746,35.44623,-97.57011,1.272,Between I-40/Exit 120 and 15th St/Exit 119 - Accident.,,I-44 W,R,Oklahoma City,Oklahoma,OK,73108,US,US/Central,KOKC,2016-08-01 17:52:00,95.0,,40.0,29.87,10.0,SSE,13.8,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24363,2,2016-08-01 17:51:51,2016-08-01 23:51:51,44.98587,-93.28851,44.97118,-93.28762,1.016,At I-394/US-12/Exit 231 - Accident.,,US-52 E,R,Minneapolis,Hennepin,MN,55411,US,US/Central,KMIC,2016-08-01 17:53:00,82.9,,56.0,29.94,10.0,SSE,16.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24364,4,2016-08-01 17:59:49,2016-08-01 23:59:49,41.45329,-96.64555,41.45388,-96.65531,0.507,Closed at Hooper - Road closed due to accident.,7326.0, W Highway 30,R,Ames,Dodge,NE,68621-2146,US,US/Central,KFET,2016-08-01 17:55:00,84.0,,58.0,29.92,10.0,SSE,11.5,,Clear,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-24365,2,2016-08-01 18:07:19,2016-08-02 00:07:19,35.47876,-97.52878,35.47877000000001,-97.52863,0.008,At Robinson Ave - Accident.,,NW 10th St,R,Oklahoma City,Oklahoma,OK,73106,US,US/Central,KOKC,2016-08-01 17:52:00,95.0,,40.0,29.87,10.0,SSE,13.8,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-24366,2,2016-08-01 18:13:21,2016-08-02 00:13:21,37.55716,-92.79264,37.55988,-92.78768,0.33,At MO-C/Exit 118 - Accident.,,I-44 E,R,Phillipsburg,Laclede,MO,65722,US,US/Central,KH21,2016-08-01 17:56:00,78.0,78.0,87.0,29.07,10.0,ESE,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24367,2,2016-08-01 18:25:11,2016-08-02 00:25:11,44.95168,-93.15389,44.951619,-93.149954,0.193,At Lexington Pky/Exit 239 - Accident.,,US-52 E,R,Saint Paul,Ramsey,MN,55104,US,US/Central,KSTP,2016-08-01 18:53:00,82.0,,65.0,29.96,10.0,SSE,10.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24368,2,2016-08-01 18:23:53,2016-08-02 00:23:53,45.06919,-93.27983,45.06843,-93.25816,1.0590000000000002,Between CR-1/River Rd/Exit 36 and MN-47/University Ave/Exit 37 - Accident.,,I-694 E,R,Minneapolis,Anoka,MN,55421,US,US/Central,KMIC,2016-08-01 18:53:00,81.0,,62.0,29.95,10.0,South,9.2,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24369,3,2016-08-01 18:43:59,2016-08-02 00:43:59,32.66075,-96.87136,32.64867,-96.88361,1.097,At I-20 - Accident.,,US-67 S,R,Dallas,Dallas,TX,75237,US,US/Central,KRBD,2016-08-01 18:53:00,96.1,,28.0,29.91,10.0,South,9.2,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24370,2,2016-08-01 18:46:17,2016-08-02 00:46:17,44.9709,-93.43286,44.9719,-93.41581,0.836,Between Ridgedale Dr/Exit 1C and CR-73/Hopkins Crossroad/Exit 2 - Accident.,,I-394 E,R,Hopkins,Hennepin,MN,55305,US,US/Central,KFCM,2016-08-01 18:53:00,81.0,,67.0,29.96,10.0,South,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24371,2,2016-08-01 18:48:52,2016-08-02 00:48:52,44.97296,-93.40901,44.97127,-93.36604,2.104,Between US-169/Exit 3 and Louisiana Ave/Exit 4 - Accident.,,I-394 E,R,Hopkins,Hennepin,MN,55305,US,US/Central,KFCM,2016-08-01 18:53:00,81.0,,67.0,29.96,10.0,South,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24372,2,2016-08-01 18:52:49,2016-08-02 00:52:49,32.65764,-96.73594,32.658359999999995,-96.73334,0.159,At JJ Lemmon Rd/Exit 473 - Accident.,,I-20 E,R,Dallas,Dallas,TX,75241,US,US/Central,KRBD,2016-08-01 18:53:00,96.1,,28.0,29.91,10.0,South,9.2,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24373,2,2016-08-01 18:56:45,2016-08-02 00:56:45,39.06863,-94.51091,39.06748,-94.5084,0.156,At US-40/31st St/Exit 7 - Accident.,,I-70 E,R,Kansas City,Jackson,MO,64129,US,US/Central,KMKC,2016-08-01 18:54:00,87.1,,65.0,29.88,10.0,South,9.2,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24374,2,2016-08-01 19:07:27,2016-08-02 01:07:27,29.59646,-95.445747,29.59646,-95.44582,0.004,At FM-521/Almeda Rd - Accident.,15137.0, Hiram Clarke Rd,R,Houston,Harris,TX,77053,US,US/Central,KAXH,2016-08-01 19:15:00,88.2,,65.0,30.0,10.0,SE,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24375,3,2016-08-01 19:51:26,2016-08-02 01:51:26,32.94112,-96.74414,32.94849,-96.73592,0.6970000000000001,At Belt Line Rd/Main St - Accident.,,US-75 N,R,Richardson,Dallas,TX,75080,US,US/Central,KADS,2016-08-01 20:47:00,93.2,,30.0,29.97,13.0,SSE,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24376,2,2016-08-01 20:13:46,2016-08-02 02:13:46,35.510344,-97.575094,35.51132,-97.56269,0.701,Between 36th St/Exit 123 and May Ave/Exit 124 - Accident.,,I-44 E,R,Oklahoma City,Oklahoma,OK,73112,US,US/Central,KPWA,2016-08-01 19:53:00,91.9,,44.0,29.86,10.0,South,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24377,2,2016-08-01 20:42:12,2016-08-02 02:42:12,44.97274,-93.29457,44.97027,-93.31222,0.879,Between Dunwoody Blvd/Exit 8A and CR-2/Penn Ave/Exit 7 - Accident.,,US-12 W,R,Minneapolis,Hennepin,MN,55403,US,US/Central,KMSP,2016-08-01 20:53:00,79.0,,69.0,29.98,10.0,SSE,8.1,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-24378,2,2016-08-01 20:13:46,2016-08-02 04:13:46,30.24378,-92.00638,30.24378,-92.00638,0.0,At Willow St - Accident.,1400.0, Moss St,R,Lafayette,Lafayette,LA,70501-3646,US,US/Central,KLFT,2016-08-01 19:53:00,87.1,,72.0,30.03,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-24379,3,2016-08-02 02:21:22,2016-08-02 08:21:22,32.83706,-96.93541,32.83678,-96.91452,1.213,Between Carl Rd and TX-12-loop - Accident.,,TX-183 E,R,Irving,Dallas,TX,75062,US,US/Central,KDFW,2016-08-02 01:53:00,84.0,,53.0,30.0,10.0,South,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-24380,4,2016-08-02 02:42:43,2016-08-02 08:42:43,32.66608,-96.91324,32.66402,-96.90229,0.653,Closed between Duncanville Rd/Exit 462 and Main St/Exit 462 - Road closed due to accident.,,I-20 E,R,Duncanville,Dallas,TX,75116,US,US/Central,KRBD,2016-08-02 02:53:00,81.0,,58.0,30.01,10.0,SSW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-24381,4,2016-08-02 03:21:45,2016-08-02 09:21:45,44.8827,-93.01854,44.87497000000001,-93.03397,0.925,Closed between Hardman Ave/Exit 64 and MN-156/Concord St/Exit 64 - Road closed due to accident.,,Wakota Bridge,R,South Saint Paul,Dakota,MN,55075,US,US/Central,KSGS,2016-08-02 03:11:00,73.8,,88.0,29.98,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
